TIM_DAY,CONVERTED_CRD_CONS_PERS_LOAN,CONS_CRD_ORIG_FLAG,CRD_PROP_TNA_MAX,CONS_CRD_QTY_EVER,CONS_CRD_QTY_L30D,CONS_CRD_QTY_L90D,CONS_CRD_QTY_L180D,CONS_CRD_FIRST_ORIG_DATE,CONS_CRD_FIRST_AMT_USD,CONS_CRD_LAST_ORIG_DATE,CONS_CRD_LAST_AMT_USD,CONS_CRD_LAST_REMAINING_CAPITAL_USD,CONS_CRD_ACTIVE_FLAG,CRD_RISK_ANALYSIS_RATING_ID,CRD_RISK_ANALYSIS_SCORE,TOTAL_AMOUNT_ACCOUNT_MP,SCORE_BUREAU_1,RENDA_BUREAU,CONS_PROP_AVAILABLE_AMOUNT_USD,CONS_CRD_ON_QTY_EVER,SCORE_BUREAU_BOAVISTA,CUS_ACT_CRED_CARD_QTY,CUS_ACT_CRED_CARD_PREMIUM_QTY,CUS_ACT_CRED_CARD_GOLD_QTY,CUS_ACT_CRED_CARD_CLASSIC_QTY,CUS_BUYER_TGMV_USD_EVER,CUS_BUYER_TGMV_USD_L30D,CUS_BUYER_TGMV_USD_L60D,CUS_BUYER_TGMV_USD_L90D,CUS_BUYER_TGMV_QTY_ORDERS_EVER,CUS_BUYER_TGMV_QTY_ORDERS_L30D,CUS_BUYER_TGMV_QTY_ORDERS_L60D,CUS_BUYER_TGMV_QTY_ORDERS_L90D,CUS_BUYER_TGMV_QTY_ITEMS_EVER,CUS_BUYER_TGMV_QTY_ITEMS_L30D,CUS_BUYER_TGMV_QTY_ITEMS_L60D,CUS_BUYER_TGMV_QTY_ITEMS_L90D
25/03/2024,TRUE,TRUE,54,48,0,1,3,26/10/2019,61.97,10/02/2024,185.46,159.14,TRUE,A,500,0,817,9200,463.71,43,531,5,0,1,3,3695.21,0,0,0,128,0,0,0,131,0,0,0
25/03/2024,TRUE,TRUE,45,47,1,1,3,04/01/2020,30.58,26/02/2024,425.09,319.83,TRUE,E,95,37.4,816,22750,334.46,38,656,16,1,3,3,4142.16,29.61,52.53,74.92,117,1,3,4,173,1,3,4
25/03/2024,TRUE,TRUE,99,47,4,9,12,11/11/2020,5.28,29/02/2024,152.46,152.46,TRUE,A,500,0,739,3750,187.39,9,460,9,1,3,3,5545.56,422.18,483.92,703.57,169,6,10,17,188,6,10,17
25/03/2024,FALSE,TRUE,96,47,4,8,13,04/04/2022,169.66,23/03/2024,02.02,02.02,TRUE,B,604,78.05,593,6050,81.24,5,604,13,4,3,3,2561.42,50.59,56.68,73.02,80,3,4,6,87,3,4,6
25/03/2024,FALSE,TRUE,66,46,4,9,9,12/03/2019,15.04,24/03/2024,03.02,03.02,TRUE,B,630,33.96,909,3250,447.92,2,545,5,0,1,3,18450.74,396.04,548.17,740.13,915,17,29,46,1423,23,42,77
25/03/2024,TRUE,TRUE,66,45,1,2,4,26/10/2019,39.57,24/03/2024,324.44,324.44,TRUE,A,500,10.71,910,4750,897.17,33,616,9,3,1,3,40803.86,275.2,1783.66,2396.55,1493,13,78,105,1865,16,92,131
25/03/2024,TRUE,TRUE,96,45,0,4,8,10/02/2021,23.95,26/01/2024,8.18,,FALSE,A,500,1.13,652,3500,414.85,41,531,6,1,2,3,2905.21,0,5.68,212.39,86,0,1,6,90,0,2,7
25/03/2024,TRUE,TRUE,66,45,2,4,11,30/08/2021,18.89,08/03/2024,16.52,16.52,TRUE,A,500,0.58,870,5900,10.62,25,556,7,1,2,3,8802.26,514.65,633.85,874.68,238,16,19,26,253,17,20,27
25/03/2024,TRUE,TRUE,66,45,7,10,18,21/01/2021,46.66,20/03/2024,140.78,140.78,TRUE,A,500,0,630,6400,370.91,19,535,6,0,0,3,5573.49,257.04,485.13,869.01,456,10,14,24,474,10,14,24
25/03/2024,TRUE,TRUE,96,44,4,9,17,06/07/2022,44.37,12/03/2024,61.09,61.09,TRUE,A,500,0.35,581,5150,148.34,19,657,7,1,2,3,2654.33,45.35,59.57,198.63,98,2,3,9,103,2,3,9
25/03/2024,TRUE,TRUE,54,44,1,2,5,26/09/2019,149.55,23/02/2024,101.97,101.97,TRUE,A,500,0,615,5600,140.29,21,616,4,0,0,3,3627.69,21.75,21.75,42.45,111,2,2,3,130,2,2,3
25/03/2024,TRUE,TRUE,84,44,0,1,2,20/03/2019,44.36,21/02/2024,10.83,5.5,TRUE,A,500,0,538,1450,09.02,38,520,5,1,0,3,4143.69,0,34.63,43.84,151,0,2,3,167,0,2,3
25/03/2024,TRUE,TRUE,45,44,1,7,27,14/03/2023,381.42,04/03/2024,24.19,24.19,TRUE,A,500,0.56,838,24250,136.98,40,662,5,0,1,3,4803.36,48.22,241.38,262.65,203,2,15,18,260,2,30,33
25/03/2024,TRUE,TRUE,54,43,2,8,18,23/10/2022,47.9,16/03/2024,50.47,,FALSE,A,642,0,813,4800,80.17,17,599,8,3,0,3,9888.89,34.7,434.57,667.9,381,2,11,15,479,2,11,15
25/03/2024,TRUE,TRUE,84,43,10,21,23,01/02/2022,2.75,24/03/2024,2.62,2.62,TRUE,A,500,0.04,393,3150,0.39,1,663,8,0,3,3,3576.87,62.32,138.57,211.37,86,2,5,6,111,2,5,6
25/03/2024,TRUE,TRUE,54,43,0,2,4,09/09/2019,196.19,20/01/2024,475.28,,FALSE,A,500,0,840,8650,1452.99,26,573,11,3,2,3,8480.74,0,263.42,464.67,187,0,5,7,214,0,6,9
25/03/2024,TRUE,TRUE,96,43,3,11,20,10/10/2020,23.99,24/03/2024,05.04,05.04,TRUE,A,500,0,510,3600,513.56,15,526,7,2,0,3,2111.71,0,79.52,197.68,85,0,2,7,100,0,2,7
25/03/2024,TRUE,TRUE,45,43,4,7,21,4/11/2020,09.03,24/03/2024,10.07,10.07,TRUE,A,500,0,708,9600,356.73,6,543,11,6,0,3,6604.84,374.32,385,894.33,175,8,9,14,190,8,9,14
25/03/2024,TRUE,TRUE,84,42,0,5,9,21/09/2020,27.3,02/02/2024,101.92,,FALSE,A,500,0,488,1400,244.5,14,543,11,1,4,3,3876.9,224.03,407.03,682.94,88,4,5,7,88,4,5,7
25/03/2024,TRUE,TRUE,66,42,2,5,11,1/12/2020,70.38,24/03/2024,196.14,196.14,TRUE,A,500,0,774,3150,64.85,5,538,7,0,1,3,2576.06,108.03,375.31,499.1,94,4,5,9,95,4,5,9
25/03/2024,TRUE,TRUE,84,42,2,9,13,16/11/2020,23.01,21/03/2024,32.15,32.15,TRUE,A,500,0.85,588,2900,2,8,515,8,2,2,3,2824.66,53.12,114.37,114.37,210,3,8,8,213,3,8,8
25/03/2024,TRUE,TRUE,81,42,1,3,5,10/08/2020,73.58,24/03/2024,60.42,60.42,TRUE,A,500,134.03,574,6350,430.89,30,567,7,0,2,3,7642.86,0,97.63,143.18,279,0,4,6,297,0,4,6
25/03/2024,FALSE,TRUE,28.8,41,1,2,9,27/06/2022,136.59,05/03/2024,40.73,40.73,TRUE,B,500,13.49,425,9000,221.78,4,693,4,0,0,3,2480.91,0,0,179.76,47,0,0,2,49,0,0,2
25/03/2024,TRUE,TRUE,66,40,4,10,18,01/04/2021,9.53,22/03/2024,35.87,35.87,TRUE,A,500,7.53,855,3300,120.84,38,572,10,1,4,3,10741.05,349.81,856.46,1179.63,571,20,52,68,632,22,55,72
25/03/2024,TRUE,TRUE,69,40,1,4,9,16/09/2021,3.83,17/03/2024,50.52,50.52,TRUE,A,500,0.28,631,1600,60.12,0,641,5,0,1,3,2735.96,295.27,295.27,295.27,21,1,1,1,23,1,1,1
25/03/2024,TRUE,TRUE,84,39,1,4,7,08/06/2021,25.09,28/02/2024,81.24,81.24,TRUE,C,434,386.91,593,1650,69.91,4,511,10,0,2,3,2959.69,0,0,14.54,59,0,0,1,61,0,0,1
25/03/2024,TRUE,TRUE,96,38,3,8,10,13/03/2019,53.35,24/03/2024,62.39,62.39,TRUE,C,519,104.25,421,3150,0.13,30,519,5,0,0,3,2305.17,0,0,107.3,98,0,0,2,104,0,0,2
25/03/2024,TRUE,TRUE,69,38,0,1,5,23/09/2020,28.72,06/01/2024,9.72,,FALSE,A,500,14.8,774,1800,661.36,8,579,9,1,4,3,2053.03,87.25,131.74,198.34,56,6,8,14,57,6,8,14
25/03/2024,TRUE,TRUE,45,38,1,4,8,16/06/2019,72.61,28/02/2024,16.68,16.68,TRUE,A,500,0.01,562,16650,1295.44,28,756,5,1,0,3,3784.43,13.09,13.09,20.16,87,1,1,2,94,1,1,2
25/03/2024,TRUE,TRUE,66,38,3,8,17,19/12/2020,13.8,23/03/2024,6.27,6.27,TRUE,A,599,0.78,556,3850,550.24,13,609,5,0,0,3,3064.68,2.99,2.99,2.99,145,1,1,1,154,1,1,1
25/03/2024,TRUE,TRUE,84,37,0,2,5,21/09/2021,85.47,09/01/2024,415.57,297.61,TRUE,A,500,10.2,592,2050,530.63,35,535,7,0,1,3,6834.15,88.1,128.33,746.94,131,3,4,6,136,3,4,6
25/03/2024,TRUE,TRUE,28.8,36,4,8,9,01/05/2021,10.02,24/03/2024,10.21,10.21,TRUE,C,500,113.96,586,3200,0.88,8,539,5,0,1,3,2407.35,17.89,98.04,171.41,58,2,3,4,59,2,3,4
25/03/2024,TRUE,TRUE,69,36,1,2,6,2/12/2020,23.89,24/03/2024,03.02,03.02,TRUE,A,500,01.06,639,1150,120.16,5,529,6,0,2,3,2432.13,213.53,213.53,369.26,55,4,4,8,56,4,4,8
25/03/2024,FALSE,TRUE,66,35,2,4,7,14/06/2021,49.45,02/03/2024,36.99,36.99,TRUE,B,753,10.12,821,5950,43.69,6,760,14,2,3,3,3121.51,65.08,67.27,72.06,80,1,2,3,83,1,2,3
25/03/2024,TRUE,TRUE,96,35,1,4,8,23/11/2020,8.95,24/03/2024,306.86,306.86,TRUE,A,500,9.43,500,1700,652.48,12,392,8,2,1,3,4663.89,271.76,349.98,464.57,211,6,9,14,238,6,9,14
25/03/2024,TRUE,TRUE,66,35,0,1,1,11/04/2019,132.18,21/01/2024,245.91,128.54,TRUE,A,500,227.4,474,3000,118.8,26,633,12,0,4,3,9540.39,173.2,173.2,250.93,155,1,1,3,211,1,1,4
25/03/2024,TRUE,TRUE,96,35,3,3,5,21/08/2021,20.02,10/03/2024,53.47,53.47,TRUE,A,500,0.01,510,2350,301.31,20,383,5,1,0,3,2794.65,105.19,223.42,223.42,78,4,12,12,98,4,15,15
25/03/2024,FALSE,TRUE,60,35,12,34,35,17/12/2023,16.41,24/03/2024,120.94,120.94,TRUE,B,500,167.55,472,6850,12.68,8,715,7,0,1,3,3678.07,58.21,194.56,252.71,126,3,17,23,147,3,21,27
25/03/2024,TRUE,TRUE,96,34,2,4,7,26/04/2022,45.4,20/03/2024,26.07,26.07,TRUE,A,500,6.23,778,3850,69.82,27,623,10,1,2,3,11932.02,423.97,702.88,1258.87,404,47,59,71,802,63,88,109
25/03/2024,TRUE,TRUE,54,34,0,0,2,26/02/2020,18.22,11/11/2023,481.49,,FALSE,A,500,100.89,821,8200,470.97,23,586,6,1,0,3,2125.15,92.17,92.17,193.82,98,3,3,4,100,3,3,4
25/03/2024,TRUE,TRUE,96,34,3,5,8,08/03/2022,8.54,24/03/2024,5.65,5.65,TRUE,A,500,362.4,593,1300,0.1,14,557,11,1,4,3,2538.83,159.17,175.05,398.67,90,6,7,9,94,6,7,9
25/03/2024,TRUE,TRUE,69,33,2,19,26,22/04/2022,86.91,20/03/2024,60.24,60.24,TRUE,E,591,0.43,730,1850,2.81,2,611,8,0,3,3,2754.43,29.39,98.82,98.82,79,2,4,4,83,2,4,4
25/03/2024,TRUE,TRUE,66,33,0,2,5,22/01/2022,2.22,14/02/2024,64.99,49.62,TRUE,D,517,0.6,633,3550,15.17,1,548,7,0,1,3,2536.87,51.71,51.71,51.71,59,1,1,1,72,1,1,1
25/03/2024,TRUE,TRUE,66,33,0,2,6,14/12/2020,39.11,27/01/2024,5.61,,FALSE,A,500,1.11,758,2350,422.96,32,548,9,2,2,3,4537.24,37.52,77.49,206.91,124,3,5,7,139,4,6,8
25/03/2024,TRUE,TRUE,69,32,1,11,17,23/02/2021,20.81,04/03/2024,408.56,408.56,TRUE,A,500,802.96,853,2450,73.99,25,655,4,0,0,3,6739.03,173.41,391.72,576.55,242,4,14,23,302,4,16,29
25/03/2024,TRUE,TRUE,69,32,1,6,8,31/10/2020,67.57,24/03/2024,30.3,30.3,TRUE,A,500,25,593,3700,44.47,25,591,7,2,1,3,3699.7,11.86,86.25,109.55,125,1,6,8,129,1,6,8
25/03/2024,TRUE,TRUE,96,32,0,0,2,10/08/2020,58.07,28/11/2023,25.56,,FALSE,A,500,0,754,2450,851.75,10,513,10,0,2,3,5170.88,156.38,188.33,188.33,146,2,3,3,149,2,3,3
25/03/2024,TRUE,TRUE,96,31,0,0,2,10/08/2020,5.53,11/11/2023,226.68,176.82,TRUE,A,500,4.2,745,2000,171.49,7,515,4,0,0,3,2268.44,0,0,0,64,0,0,0,73,0,0,0
25/03/2024,FALSE,TRUE,66,31,3,12,22,18/11/2021,18.61,22/03/2024,30.63,30.63,TRUE,B,516,0,831,3500,106.51,7,512,8,1,2,3,4364.39,132.56,285.39,386.38,221,10,14,18,240,11,17,22
25/03/2024,TRUE,TRUE,66,31,0,1,1,16/11/2018,72.26,27/01/2024,30.77,,FALSE,A,500,0,552,3150,380.78,30,579,6,0,3,3,4330.96,55.59,181.5,250.17,101,2,4,6,103,2,4,6
25/03/2024,TRUE,TRUE,96,31,5,8,10,23/05/2021,24.86,24/03/2024,0.81,0.81,TRUE,A,500,0.01,666,1000,14.07,1,529,9,0,4,3,2619.49,15.59,152.75,336.67,90,1,4,9,95,1,4,11
25/03/2024,TRUE,TRUE,66,31,0,1,2,14/05/2021,9.31,02/01/2024,424.15,,FALSE,A,500,0.96,795,2850,408.84,14,579,7,1,1,3,2872.58,553.92,553.92,553.92,53,4,4,4,55,4,4,4
25/03/2024,TRUE,TRUE,66,30,1,1,1,22/10/2020,33.71,24/02/2024,90.72,,FALSE,A,500,37.39,416,5500,1236.55,29,358,6,1,1,3,9325.58,450.3,482.46,744.5,273,21,22,28,294,25,26,33
25/03/2024,TRUE,TRUE,93,30,4,5,6,24/07/2020,42.55,24/03/2024,76.61,76.61,TRUE,A,500,0.01,473,5400,0.44,7,571,5,0,1,3,2480.15,116.98,145.54,145.54,53,3,5,5,60,3,8,8
25/03/2024,TRUE,TRUE,66,30,2,3,4,12/03/2020,36.66,23/03/2024,44.29,44.29,TRUE,A,500,1.14,794,3150,458.16,13,547,8,1,0,3,5703.38,149.02,149.02,276.82,121,3,3,8,145,3,3,8
25/03/2024,TRUE,TRUE,66,30,3,10,15,16/04/2022,3.24,13/03/2024,10.11,10.11,TRUE,E,541,0,564,2900,235.01,4,543,10,1,3,3,2976.1,37.94,37.94,69.4,120,1,1,3,132,1,1,3
25/03/2024,TRUE,TRUE,81,30,3,7,8,05/05/2019,43,21/03/2024,14.28,14.28,TRUE,A,500,0,412,5850,0.18,24,519,9,0,4,3,10253.85,166.54,350.37,651.58,392,7,10,28,515,9,13,38
25/03/2024,TRUE,TRUE,45,30,2,4,10,27/03/2023,13.1,24/03/2024,102.21,102.21,TRUE,A,500,0,609,10350,33.47,28,612,7,2,1,3,4297.38,92.61,153.37,202.55,420,11,23,28,435,14,27,32
25/03/2024,TRUE,TRUE,69,30,1,2,3,15/10/2021,11.32,11/03/2024,80.82,80.82,TRUE,A,500,0.58,574,1150,198.41,19,610,8,1,2,3,2291.63,0,98.73,296.13,203,0,1,9,228,0,1,10
25/03/2024,TRUE,TRUE,66,29,1,4,8,3/11/2021,20.49,15/03/2024,30.33,30.33,TRUE,A,500,0.25,800,4950,31.19,19,594,5,0,0,3,4930.64,89.88,245.67,465.52,199,4,12,19,218,4,12,20
25/03/2024,TRUE,TRUE,45,29,4,7,8,05/01/2022,18.12,15/03/2024,80.76,80.76,TRUE,A,500,289.26,918,10700,396.66,19,745,7,1,2,3,4430.14,137.81,360.33,401.43,175,4,6,7,177,4,6,7
25/03/2024,TRUE,TRUE,54,28,5,10,10,12/08/2022,59.07,05/03/2024,10.19,10.19,TRUE,A,500,0.02,916,21200,181.49,4,662,10,2,2,3,4114.47,134.9,191.94,410.49,163,7,9,16,176,7,9,17
25/03/2024,TRUE,TRUE,84,28,1,4,4,11/08/2020,2.78,08/03/2024,25.81,25.81,TRUE,A,500,1,593,1200,373.74,0,606,6,0,2,3,9481.3,504.05,1296.74,1456.07,224,4,11,14,275,6,13,18
25/03/2024,TRUE,TRUE,28.8,28,0,2,6,29/08/2020,21.4,06/02/2024,201.09,,FALSE,A,500,2.59,705,3150,474.31,6,526,13,6,3,3,4322.39,47.24,47.24,135.41,116,2,2,4,123,2,2,4
25/03/2024,TRUE,TRUE,45,27,2,8,11,23/09/2022,17.53,24/03/2024,491.45,491.45,TRUE,A,500,0,639,10850,59.55,25,711,7,1,1,3,8344.97,140.75,196.08,544.16,536,9,14,29,594,10,17,33
25/03/2024,TRUE,TRUE,54,27,1,3,7,29/02/2020,19.27,07/03/2024,58.81,58.81,TRUE,A,500,0,619,9700,201.02,18,593,9,3,1,3,2278.81,110.19,235.79,304.53,79,5,11,15,80,5,11,15
25/03/2024,TRUE,TRUE,66,26,0,2,3,15/03/2022,34.84,16/02/2024,323.85,,FALSE,A,500,0.83,811,5200,320.66,16,629,13,2,3,3,9453.57,166.78,438.2,662.93,163,3,10,20,195,3,11,22
25/03/2024,TRUE,TRUE,45,25,3,5,8,22/02/2021,49.18,23/03/2024,44.31,44.31,TRUE,A,500,0,534,44900,541.33,12,643,9,1,2,3,8139.61,602.17,1353.06,1500.6,202,11,32,47,232,12,38,57
25/03/2024,TRUE,TRUE,96,25,4,7,13,13/12/2022,8.29,23/03/2024,20.24,20.24,TRUE,A,500,0,570,7300,20.48,20,565,4,0,0,3,3061.91,8.52,56.51,85.38,174,1,4,6,189,1,4,6
25/03/2024,TRUE,TRUE,84,25,3,3,5,15/07/2022,2.8,22/03/2024,12.11,12.11,TRUE,A,500,11.22,477,3650,40.08,3,569,5,0,1,3,2005.69,287.76,605.67,618.85,89,10,25,26,91,10,25,26
25/03/2024,TRUE,TRUE,45,80,1,1,1,14/05/2019,41.49,23/02/2024,40.74,,FALSE,A,500,0.26,702,23950,2372.89,29,672,6,2,0,2,12865.33,0,0,0,300,0,0,0,417,0,0,0
25/03/2024,TRUE,TRUE,54,80,1,3,11,16/10/2020,15.63,20/03/2024,17.8,17.8,TRUE,A,500,3.85,730,8150,81.65,59,615,4,0,0,2,5302.73,136.51,148.8,229.8,184,4,7,11,193,6,9,13
25/03/2024,FALSE,TRUE,96,80,1,10,21,23/08/2022,9.19,24/03/2024,40.45,40.45,TRUE,B,500,2.79,559,7150,175.7,31,578,4,0,0,2,3445.78,21.96,144.45,284.4,169,1,5,15,214,1,5,21
25/03/2024,TRUE,TRUE,96,80,4,8,27,20/07/2021,27.11,21/03/2024,100.62,100.62,TRUE,E,508,0.03,408,1150,51,26,508,4,0,1,2,4530.92,0,116.35,287.67,114,0,4,9,134,0,6,12
25/03/2024,TRUE,TRUE,69,79,4,9,12,03/08/2021,46.23,14/03/2024,04.04,04.04,TRUE,A,500,10.01,577,1450,15.39,34,562,6,0,2,2,2075.48,121.69,244.04,299.24,79,2,4,5,79,2,4,5
25/03/2024,TRUE,TRUE,96,79,20,31,49,21/09/2020,83.93,19/03/2024,200.62,200.62,TRUE,A,500,0,591,3150,4.57,3,550,3,0,0,2,3471.32,0,185.77,2178.13,46,0,1,2,48,0,1,2
25/03/2024,FALSE,TRUE,28.8,78,3,8,17,27/11/2021,21.57,18/03/2024,204.1,204.1,TRUE,B,500,225.69,593,17850,400.83,7,506,3,0,0,2,3389.65,173.13,237.88,333.05,116,8,13,23,126,11,16,26
25/03/2024,TRUE,TRUE,45,78,1,1,1,18/08/2020,48.05,26/02/2024,121.67,121.67,TRUE,A,500,0.1,666,12050,72.15,18,562,6,0,1,2,3721.31,78.92,78.92,271.56,130,4,4,6,150,4,4,6
25/03/2024,TRUE,TRUE,45,77,1,1,1,29/06/2020,17.11,10/03/2024,13.76,13.76,TRUE,A,500,28.39,794,12100,3317.26,34,624,4,0,1,2,9008.81,299.31,410.26,624.18,496,22,26,32,543,23,27,33
25/03/2024,TRUE,TRUE,66,77,1,8,16,19/03/2019,73.22,18/03/2024,181.47,181.47,TRUE,A,500,0.02,766,4550,369.64,49,579,6,0,1,2,3130.23,0,181.77,218.67,82,0,5,7,138,0,5,7
25/03/2024,FALSE,TRUE,28.8,77,1,6,8,15/04/2021,5.3,24/03/2024,51.56,51.56,TRUE,B,500,4200.99,582,3100,0.06,41,596,6,0,2,2,7953.52,64.5,643.36,1070.64,339,3,13,29,370,3,13,29
25/03/2024,TRUE,TRUE,54,76,0,7,11,01/04/2019,21.83,24/01/2024,61.28,,FALSE,E,599,10637.95,593,3200,525.39,26,601,5,0,1,2,5401.55,289.18,889,897.11,188,6,11,12,209,6,12,13
25/03/2024,TRUE,TRUE,66,75,1,7,12,17/09/2021,31.62,24/03/2024,228.87,228.87,TRUE,A,500,03.07,650,2950,0.05,24,524,9,0,3,2,5611.86,0,114.08,538.84,426,0,9,28,580,0,12,33
25/03/2024,TRUE,TRUE,84,75,1,1,1,08/03/2021,88.33,10/03/2024,24.39,,FALSE,A,500,223.48,464,3150,68.14,50,444,6,2,0,2,10654.44,64.8,114.75,136.25,465,3,7,10,588,5,9,12
25/03/2024,TRUE,TRUE,54,74,2,7,21,24/11/2021,6.91,16/03/2024,60.66,60.66,TRUE,A,500,207.15,424,1650,229,35,532,5,0,2,2,6770.85,460.69,587.15,1145.56,229,22,25,31,238,22,25,31
25/03/2024,FALSE,TRUE,69,73,8,17,19,26/12/2020,38.76,20/03/2024,6,6,TRUE,B,532,350.26,731,1250,14.03,41,532,3,0,0,2,2814.17,90.06,90.06,90.06,128,2,2,2,135,2,2,2
25/03/2024,TRUE,TRUE,93,73,1,6,15,03/08/2020,6.88,13/03/2024,325.33,325.33,TRUE,A,500,0,858,3450,86.28,25,617,7,1,4,2,3799.03,44.7,146.42,206.8,178,5,8,13,178,5,8,13
25/03/2024,TRUE,TRUE,84,72,12,12,13,02/04/2019,33.55,24/03/2024,05.04,05.04,TRUE,A,500,0,643,1750,15.03,35,640,8,0,2,2,5136.66,144.35,273.81,439.39,136,3,6,13,137,3,7,14
25/03/2024,TRUE,TRUE,96,72,1,3,8,04/02/2021,13.42,19/03/2024,50.75,50.75,TRUE,A,500,208.15,386,1050,41.06,70,524,3,0,0,2,2646.93,0,108.14,108.14,159,0,2,2,162,0,2,2
25/03/2024,TRUE,TRUE,84,71,4,5,14,13/05/2021,12.23,05/03/2024,40.7,40.7,TRUE,A,500,0,580,3900,146.3,35,517,8,1,2,2,2835.58,247.97,372.66,562.32,235,14,26,51,258,16,31,56
25/03/2024,TRUE,TRUE,96,70,2,7,10,26/05/2021,11.25,24/03/2024,11.3,11.3,TRUE,E,515,0,455,1450,0.12,8,586,6,0,1,2,3418.34,0,0,0,69,0,0,0,78,0,0,0
25/03/2024,TRUE,TRUE,99,70,5,14,30,28/01/2021,2.8,16/03/2024,60.63,60.63,TRUE,A,500,0,581,1700,457.48,21,323,3,0,0,2,2172.41,78.51,78.51,153.42,79,4,4,6,81,4,4,6
25/03/2024,TRUE,TRUE,84,69,1,3,6,14/01/2022,3.64,28/02/2024,405.92,,FALSE,A,500,0,652,4700,400.83,18,619,9,0,3,2,6814.98,132.04,160.09,305.2,229,6,8,15,319,6,10,23
25/03/2024,TRUE,TRUE,66,69,2,4,11,09/08/2020,36.73,24/03/2024,08.07,08.07,TRUE,A,500,3.3,775,6250,227.13,12,541,8,1,1,2,4114.26,51.64,65.73,65.73,186,2,3,3,200,2,3,3
25/03/2024,TRUE,TRUE,66,68,2,4,9,17/11/2020,16.77,12/03/2024,390.16,390.16,TRUE,A,500,0.51,652,3550,41.05,30,579,4,1,1,2,3273.84,0,18.83,18.83,62,0,1,1,66,0,1,1
25/03/2024,TRUE,TRUE,93,68,4,21,28,10/03/2020,39.54,21/03/2024,60.36,60.36,TRUE,A,500,4.35,645,40800,874.15,15,577,8,2,2,2,7223.16,328.22,531.31,1094.8,396,11,23,56,561,14,26,73
25/03/2024,TRUE,TRUE,66,68,2,6,14,18/01/2020,28.97,22/03/2024,79.96,79.96,TRUE,A,500,0,796,2750,0.17,25,535,7,4,0,2,5639.43,203.99,294.46,479.2,214,15,17,24,259,17,19,27
25/03/2024,TRUE,TRUE,69,68,6,16,28,11/09/2021,09.05,21/03/2024,28.14,28.14,TRUE,A,500,434.47,787,1100,63.63,1,576,6,0,0,2,2317.33,204.41,234.64,267.86,127,4,5,8,146,5,6,9
25/03/2024,TRUE,TRUE,93,68,10,29,51,4/10/2020,29.58,23/03/2024,202.15,202.15,TRUE,A,500,22.02,593,48650,2184.72,20,584,11,5,0,2,3705.53,0,65.12,109.5,75,0,2,4,116,0,6,8
25/03/2024,TRUE,TRUE,54,67,1,5,9,23/09/2021,78.21,04/03/2024,71.84,71.84,TRUE,E,613,0,521,16050,127.46,28,613,3,1,0,2,27317.89,452.45,797.33,1064.17,178,2,7,8,239,2,7,8
25/03/2024,TRUE,TRUE,84,67,1,8,16,18/12/2020,39.75,05/03/2024,40.61,,FALSE,A,500,0.02,593,2150,531.09,4,698,6,1,0,2,3160.38,0,0,0,103,0,0,0,112,0,0,0
25/03/2024,TRUE,TRUE,66,66,5,14,24,20/04/2021,39.63,24/03/2024,80.41,80.41,TRUE,A,500,471.42,906,2700,62.53,0,595,7,0,2,2,3897.87,158.22,227.58,372.02,93,1,2,4,99,1,2,4
25/03/2024,TRUE,TRUE,81,65,1,4,9,19/02/2022,42.08,21/03/2024,80.49,80.49,TRUE,E,528,9.82,455,7350,25.62,7,583,7,0,3,2,4770.94,95.45,244.42,514.53,133,9,15,24,175,11,17,29
25/03/2024,TRUE,TRUE,93,65,0,3,5,16/07/2020,46.27,10/02/2024,0.81,,FALSE,A,500,0.34,731,1300,933.93,25,537,5,0,1,2,3002.53,10.58,107.48,136.72,93,3,9,11,126,4,13,15
25/03/2024,TRUE,TRUE,96,65,7,21,39,29/09/2021,6.26,13/03/2024,80.76,,FALSE,A,500,0.04,442,3950,152.31,26,516,3,0,0,2,4148.69,362.91,670.05,738.69,106,7,19,26,109,7,19,26
25/03/2024,TRUE,TRUE,96,63,5,15,22,19/10/2020,13.71,24/03/2024,123.7,123.7,TRUE,A,500,1.41,673,3850,28.24,32,587,10,0,3,2,2842.35,63.29,257.42,470.49,328,10,41,75,353,14,54,92
25/03/2024,TRUE,TRUE,93,63,1,2,3,01/07/2020,9.46,07/03/2024,23.38,23.38,TRUE,A,500,0.39,829,4450,191.59,25,694,5,0,2,2,2273.06,60.46,60.46,60.46,110,3,3,3,120,3,3,3
25/03/2024,TRUE,TRUE,69,62,3,5,11,02/01/2021,64.78,23/03/2024,111.95,111.95,TRUE,A,500,26.2,705,1350,142.47,12,621,21,15,1,2,8158.73,0,20.12,34.65,366,0,2,3,386,0,2,3
25/03/2024,TRUE,TRUE,93,61,0,0,12,14/04/2021,20.3,29/11/2023,02.06,,FALSE,A,500,0,639,2600,175.1,11,501,9,1,3,2,9914.33,702.32,965.33,1085.96,279,12,18,25,313,15,26,34
25/03/2024,TRUE,TRUE,66,61,9,17,31,19/02/2022,18.67,23/03/2024,101.17,101.17,TRUE,A,500,0.85,709,3300,153.25,21,512,12,2,4,2,3688.39,122.08,344.24,758.91,159,7,20,32,170,7,21,37
25/03/2024,TRUE,TRUE,81,61,0,3,6,05/09/2020,40.4,27/01/2024,20.54,10.69,TRUE,D,508,211.04,626,3450,1354.07,19,508,8,2,1,2,14323.65,397.83,577.56,616.17,425,8,14,16,463,9,15,17
